hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2015,2,193.04,189.93
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2015,3,194.89,192.94
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2015,4,190.35,193.22
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2016,1,196.26,198.13
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2016,2,209.06,206.02
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2016,3,211.13,209.53
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2016,4,210.49,213.37
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2017,1,218.17,219.43
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2017,2,225.53,222.95
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2017,3,226.47,225.32
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2017,4,232.94,235.47
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2018,1,237.22,237.86
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2018,2,243.47,241.59
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2018,3,247.32,246.47
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2018,4,250.22,252.32
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2019,1,254.77,254.77
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2019,2,260.74,259.64
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2019,3,266.76,266.04
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2019,4,269.82,271.68
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2020,1,276.72,276.26
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2020,2,279.11,278.60
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2020,3,291.46,290.48
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2020,4,302.32,304.47
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2021,1,320.68,319.86
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2021,2,336.60,336.35
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2021,3,355.48,353.89
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2021,4,373.33,376.30
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2022,1,388.82,387.76
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2022,2,413.95,413.72
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2022,3,410.50,408.40
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2022,4,405.24,408.56
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2023,1,418.49,417.60
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2023,2,427.84,427.48
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2023,3,441.43,439.01
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2023,4,434.92,438.33
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2024,1,445.72,445.18
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2024,2,451.34,450.91
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2024,3,457.98,455.37
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2024,4,458.10,461.42
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2025,1,459.60,459.39
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2025,2,457.18,456.81
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1991,1,100.00,100.00
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1991,2,100.25,100.86
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1991,3,101.19,100.93
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1991,4,101.77,101.94
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1992,1,103.41,103.45
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1992,2,101.54,102.11
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1992,3,102.94,102.69
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1992,4,102.69,102.86
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1993,1,103.77,103.87
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1993,2,104.34,104.85
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1993,3,106.54,106.27
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1993,4,106.67,106.88
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1994,1,107.73,107.91
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1994,2,108.74,109.13
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1994,3,111.40,111.14
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1994,4,112.88,113.17
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1995,1,113.33,113.57
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1995,2,114.49,114.74
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1995,3,115.31,115.07
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1995,4,118.12,118.49
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1996,1,117.67,117.97
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1996,2,120.58,120.67
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1996,3,121.87,121.71
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1996,4,121.55,121.98
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1997,1,123.44,123.77
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1997,2,125.39,125.40
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1997,3,126.20,126.07
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1997,4,126.26,126.73
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1998,1,128.48,128.83
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1998,2,130.21,130.17
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1998,3,132.50,132.38
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1998,4,134.74,135.23
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1999,1,136.07,136.44
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1999,2,137.90,137.88
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1999,3,139.02,138.91
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,1999,4,140.90,141.34
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2000,1,139.74,140.17
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2000,2,141.80,141.76
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2000,3,143.30,143.22
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2000,4,142.41,142.76
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2001,1,143.75,144.29
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2001,2,144.34,144.27
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2001,3,144.68,144.58
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2001,4,145.48,145.87
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2002,1,145.78,146.37
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2002,2,147.51,147.38
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2002,3,148.78,148.61
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2002,4,149.52,150.04
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2003,1,150.35,150.97
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2003,2,152.07,151.84
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2003,3,152.37,152.14
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2003,4,154.57,155.28
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2004,1,154.42,155.08
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2004,2,157.70,157.31
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2004,3,159.63,159.37
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2004,4,158.61,159.43
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2005,1,161.02,161.88
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2005,2,163.16,162.51
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2005,3,166.10,165.78
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2005,4,166.22,167.18
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2006,1,169.57,170.73
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2006,2,172.57,171.61
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2006,3,171.90,171.40
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2006,4,172.38,173.52
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2007,1,173.42,175.03
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2007,2,176.33,174.89
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2007,3,173.95,173.29
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2007,4,172.41,173.82
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2008,1,167.59,169.43
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2008,2,167.88,166.15
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2008,3,163.30,162.58
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2008,4,160.84,162.34
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2009,1,150.89,152.79
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2009,2,156.41,154.44
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2009,3,157.11,156.38
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2009,4,151.94,153.59
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2010,1,151.75,153.63
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2010,2,157.89,155.83
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2010,3,151.52,150.74
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2010,4,145.10,146.85
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2011,1,145.73,147.44
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2011,2,145.90,143.99
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2011,3,145.92,145.19
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2011,4,146.73,148.59
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2012,1,143.55,144.98
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2012,2,151.17,149.42
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2012,3,149.82,149.09
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2012,4,148.79,150.54
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2013,1,152.91,154.37
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2013,2,157.77,156.12
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2013,3,159.38,158.63
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2013,4,157.41,159.10
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2014,1,158.29,159.76
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2014,2,161.49,160.04
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2014,3,163.47,162.60
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2014,4,162.42,164.02
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2015,1,163.64,165.23
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2015,2,168.43,166.98
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2015,3,169.43,168.53
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2015,4,168.64,170.27
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2016,1,169.79,171.39
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2016,2,175.54,174.07
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2016,3,177.36,176.54
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2016,4,178.08,179.65
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2017,1,181.09,182.79
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2017,2,187.08,185.47
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2017,3,190.75,190.11
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2017,4,189.67,191.24
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2018,1,192.59,194.26
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2018,2,199.20,197.44
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2018,3,200.06,199.71
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2018,4,200.37,201.92
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2019,1,203.85,205.37
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2019,2,211.16,209.28
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2019,3,214.54,214.59
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2019,4,218.41,219.95
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2020,1,221.49,222.83
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2020,2,225.68,223.72
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2020,3,237.18,237.65
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2020,4,239.45,240.99
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2021,1,250.03,251.16
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2021,2,265.29,263.18
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2021,3,271.52,272.37
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2021,4,283.35,285.05
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2022,1,296.47,297.42
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2022,2,307.58,305.40
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2022,3,307.85,308.94
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2022,4,312.49,314.38
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2023,1,312.89,313.56
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2023,2,314.05,312.09
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2023,3,315.08,316.19
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2023,4,313.58,315.45
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2024,1,317.25,317.76
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2024,2,318.89,317.16
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2024,3,316.81,317.77
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2024,4,316.23,318.16
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2025,1,318.49,318.92
traditional,purchase-only,quarterly,MSA,"Memphis, TN-MS-AR",32820,2025,2,322.54,320.98
traditional,purchase-only,quarterly,MSA,"Miami-Miami Beach-Kendall, FL (MSAD)",33124,1991,1,100.00,100.00
traditional,purchase-only,quarterly,MSA,"Miami-Miami Beach-Kendall, FL (MSAD)",33124,1991,2,100.26,100.33
traditional,purchase-only,quarterly,MSA,"Miami-Miami Beach-Kendall, FL (MSAD)",33124,1991,3,101.19,100.71
traditional,purchase-only,quarterly,MSA,"Miami-Miami Beach-Kendall, FL (MSAD)",33124,1991,4,103.20,102.88
traditional,purchase-only,quarterly,MSA,"Miami-Miami Beach-Kendall, FL (MSAD)",33124,1992,1,103.38,103.34
traditional,purchase-only,quarterly,MSA,"Miami-Miami Beach-Kendall, FL (MSAD)",33124,1992,2,103.56,103.63
traditional,purchase-only,quarterly,MSA,"Miami-Miami Beach-Kendall, FL (MSAD)",33124,1992,3,104.54,104.04
traditional,purchase-only,quarterly,MSA,"Miami-Miami Beach-Kendall, FL (MSAD)",33124,1992,4,105.71,105.42
traditional,purchase-only,quarterly,MSA,"Miami-Miami Beach-Kendall, FL (MSAD)",33124,1993,1,106.24,106.18
traditional,purchase-only,quarterly,MSA,"Miami-Miami Beach-Kendall, FL (MSAD)",33124,1993,2,109.98,110.03
traditional,purchase-only,quarterly,MSA,"Miami-Miami Beach-Kendall, FL (MSAD)",33124,1993,3,113.63,113.08
traditional,purchase-only,quarterly,MSA,"Miami-Miami Beach-Kendall, FL (MSAD)",33124,1993,4,114.81,114.59
traditional,purchase-only,quarterly,MSA,"Miami-Miami Beach-Kendall, FL (MSAD)",33124,1994,1,116.65,116.54
traditional,purchase-only,quarterly,MSA,"Miami-Miami Beach-Kendall, FL (MSAD)",33124,1994,2,116.91,116.88
traditional,purchase-only,quarterly,MSA,"Miami-Miami Beach-Kendall, FL (MSAD)",33124,1994,3,119.21,118.67
traditional,purchase-only,quarterly,MSA,"Miami-Miami Beach-Kendall, FL (MSAD)",33124,1994,4,118.96,118.84
traditional,purchase-only,quarterly,MSA,"Miami-Miami Beach-Kendall, FL (MSAD)",33124,1995,1,120.66,120.49
traditional,purchase-only,quarterly,MSA,"Miami-Miami Beach-Kendall, FL (MSAD)",33124,1995,2,121.42,121.27
traditional,purchase-only,quarterly,MSA,"Miami-Miami Beach-Kendall, FL (MSAD)",33124,1995,3,122.34,121.85
traditional,purchase-only,quarterly,MSA,"Miami-Miami Beach-Kendall, FL (MSAD)",33124,1995,4,123.45,123.45
traditional,purchase-only,quarterly,MSA,"Miami-Miami Beach-Kendall, FL (MSAD)",33124,1996,1,123.26,123.00
traditional,purchase-only,quarterly,MSA,"Miami-Miami Beach-Kendall, FL (MSAD)",33124,1996,2,125.84,125.53
traditional,purchase-only,quarterly,MSA,"Miami-Miami Beach-Kendall, FL (MSAD)",33124,1996,3,126.90,126.56
traditional,purchase-only,quarterly,MSA,"Miami-Miami Beach-Kendall, FL (MSAD)",33124,1996,4,127.57,127.61
traditional,purchase-only,quarterly,MSA,"Miami-Miami Beach-Kendall, FL (MSAD)",33124,1997,1,128.43,128.12
traditional,purchase-only,quarterly,MSA,"Miami-Miami Beach-Kendall, FL (MSAD)",33124,1997,2,127.92,127.46
traditional,purchase-only,quarterly,MSA,"Miami-Miami Beach-Kendall, FL (MSAD)",33124,1997,3,127.70,127.50
traditional,purchase-only,quarterly,MSA,"Miami-Miami Beach-Kendall, FL (MSAD)",33124,1997,4,128.34,128.40
traditional,purchase-only,quarterly,MSA,"Miami-Miami Beach-Kendall, FL (MSAD)",33124,1998,1,129.83,129.48
